YearMonth,Rolling_Data_Month,Region Code,Data Type,Location ID,Location Name,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total NonAdmitted,95th percentile waiting time (in weeks)
201910,Current Month,Y58,NHS,RTE03,Gloucestershire Royal Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_300,General Medicine,66,27.7
201910,Current Month,Y58,NHS,RTE03,Gloucestershire Royal Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology,239,38.4
201910,Current Month,Y58,NHS,RTE03,Gloucestershire Royal Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,397,38.2
201910,Current Month,Y58,NHS,RTE03,Gloucestershire Royal Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology,849,33.3
201910,Current Month,Y58,NHS,RTE03,Gloucestershire Royal Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_340,Thoracic Medicine,118,28.8
201910,Current Month,Y58,NHS,RTE03,Gloucestershire Royal Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology,350,30.5
201910,Current Month,Y58,NHS,RTE03,Gloucestershire Royal Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,216,47.6
201910,Current Month,Y58,NHS,RTE03,Gloucestershire Royal Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,392,38.1
201910,Current Month,Y58,NHS,RTE03,Gloucestershire Royal Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_999,Total,7780,35.9
201910,Current Month,Y58,NHS,RTE03,Gloucestershire Royal Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X01,Other,2614,29.2
201910,Current Month,Y58,NHS,RTE23,Cirencester Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,234,24.7
201910,Current Month,Y58,NHS,RTE23,Cirencester Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,349,45.9
201910,Current Month,Y58,NHS,RTE23,Cirencester Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",755,43.8
201910,Current Month,Y58,NHS,RTE23,Cirencester Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology,797,27.7
201910,Current Month,Y58,NHS,RTE23,Cirencester Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery,384,45.9
201910,Current Month,Y58,NHS,RTE23,Cirencester Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_300,General Medicine,66,27.7
201910,Current Month,Y58,NHS,RTE23,Cirencester Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology,239,38.4
201910,Current Month,Y58,NHS,RTE23,Cirencester Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,397,38.2
201910,Current Month,Y58,NHS,RTE23,Cirencester Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology,849,33.3
201910,Current Month,Y58,NHS,RTE23,Cirencester Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_340,Thoracic Medicine,118,28.8
201910,Current Month,Y58,NHS,RTE23,Cirencester Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology,350,30.5
201910,Current Month,Y58,NHS,RTE23,Cirencester Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,216,47.6
201910,Current Month,Y58,NHS,RTE23,Cirencester Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,392,38.1
201910,Current Month,Y58,NHS,RTE23,Cirencester Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_999,Total,7780,35.9
201910,Current Month,Y58,NHS,RTE23,Cirencester Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X01,Other,2614,29.2
201910,Current Month,Y58,NHS,RTE27,Stroud Maternity Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,234,24.7
201910,Current Month,Y58,NHS,RTE27,Stroud Maternity Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,349,45.9
201910,Current Month,Y58,NHS,RTE27,Stroud Maternity Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",755,43.8
201910,Current Month,Y58,NHS,RTE27,Stroud Maternity Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology,797,27.7
201910,Current Month,Y58,NHS,RTE27,Stroud Maternity Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery,384,45.9
201910,Current Month,Y58,NHS,RTE27,Stroud Maternity Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_300,General Medicine,66,27.7
201910,Current Month,Y58,NHS,RTE27,Stroud Maternity Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology,239,38.4
201910,Current Month,Y58,NHS,RTE27,Stroud Maternity Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,397,38.2
201910,Current Month,Y58,NHS,RTE27,Stroud Maternity Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology,849,33.3
201910,Current Month,Y58,NHS,RTE27,Stroud Maternity Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_340,Thoracic Medicine,118,28.8
201910,Current Month,Y58,NHS,RTE27,Stroud Maternity Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology,350,30.5
201910,Current Month,Y58,NHS,RTE27,Stroud Maternity Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,216,47.6
201910,Current Month,Y58,NHS,RTE27,Stroud Maternity Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,392,38.1
201910,Current Month,Y58,NHS,RTE27,Stroud Maternity Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,C_999,Total,7780,35.9
201910,Current Month,Y58,NHS,RTE27,Stroud Maternity Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,X01,Other,2614,29.2
201910,Current Month,Y58,NHS,RVJ01,Southmead Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_100,General Surgery,101,19.6
201910,Current Month,Y58,NHS,RVJ01,Southmead Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_101,Urology,402,18.8
201910,Current Month,Y58,NHS,RVJ01,Southmead Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_110,Trauma & Orthopaedics,346,29.6
201910,Current Month,Y58,NHS,RVJ01,Southmead Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_150,Neurosurgery,95,38.3
201910,Current Month,Y58,NHS,RVJ01,Southmead Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_160,Plastic Surgery,248,13.6
201910,Current Month,Y58,NHS,RVJ01,Southmead Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_301,Gastroenterology,154,30.3
201910,Current Month,Y58,NHS,RVJ01,Southmead Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_320,Cardiology,340,20.3
201910,Current Month,Y58,NHS,RVJ01,Southmead Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_330,Dermatology,596,21
201910,Current Month,Y58,NHS,RVJ01,Southmead Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_340,Thoracic Medicine,188,30.7
201910,Current Month,Y58,NHS,RVJ01,Southmead Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_400,Neurology,521,31.9
201910,Current Month,Y58,NHS,RVJ01,Southmead Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_410,Rheumatology,209,31.8
201910,Current Month,Y58,NHS,RVJ01,Southmead Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_430,Geriatric Medicine,99,13.1
201910,Current Month,Y58,NHS,RVJ01,Southmead Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_502,Gynaecology,746,22.9
201910,Current Month,Y58,NHS,RVJ01,Southmead Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_999,Total,6801,24.7
201910,Current Month,Y58,NHS,RVJ01,Southmead Hospital ,RVJ,NORTH BRISTOL NHS TRUST,X01,Other,2745,22.2
201910,Current Month,Y58,NHS,RVJ20,Frenchay Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_100,General Surgery,101,19.6
201910,Current Month,Y58,NHS,RVJ20,Frenchay Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_101,Urology,402,18.8
201910,Current Month,Y58,NHS,RVJ20,Frenchay Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_110,Trauma & Orthopaedics,346,29.6
201910,Current Month,Y58,NHS,RVJ20,Frenchay Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_150,Neurosurgery,95,38.3
201910,Current Month,Y58,NHS,RVJ20,Frenchay Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_160,Plastic Surgery,248,13.6
201910,Current Month,Y58,NHS,RVJ20,Frenchay Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_301,Gastroenterology,154,30.3
201910,Current Month,Y58,NHS,RVJ20,Frenchay Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_320,Cardiology,340,20.3
201910,Current Month,Y58,NHS,RVJ20,Frenchay Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_330,Dermatology,596,21
201910,Current Month,Y58,NHS,RVJ20,Frenchay Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_340,Thoracic Medicine,188,30.7
201910,Current Month,Y58,NHS,RVJ20,Frenchay Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_400,Neurology,521,31.9
201910,Current Month,Y58,NHS,RVJ20,Frenchay Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_410,Rheumatology,209,31.8
201910,Current Month,Y58,NHS,RVJ20,Frenchay Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_430,Geriatric Medicine,99,13.1
201910,Current Month,Y58,NHS,RVJ20,Frenchay Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_502,Gynaecology,746,22.9
201910,Current Month,Y58,NHS,RVJ20,Frenchay Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_999,Total,6801,24.7
201910,Current Month,Y58,NHS,RVJ20,Frenchay Hospital ,RVJ,NORTH BRISTOL NHS TRUST,X01,Other,2745,22.2
201910,Current Month,Y58,NHS,RVJ21,Cossham Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_100,General Surgery,101,19.6
201910,Current Month,Y58,NHS,RVJ21,Cossham Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_101,Urology,402,18.8
201910,Current Month,Y58,NHS,RVJ21,Cossham Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_110,Trauma & Orthopaedics,346,29.6
201910,Current Month,Y58,NHS,RVJ21,Cossham Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_150,Neurosurgery,95,38.3
201910,Current Month,Y58,NHS,RVJ21,Cossham Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_160,Plastic Surgery,248,13.6
201910,Current Month,Y58,NHS,RVJ21,Cossham Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_301,Gastroenterology,154,30.3
201910,Current Month,Y58,NHS,RVJ21,Cossham Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_320,Cardiology,340,20.3
201910,Current Month,Y58,NHS,RVJ21,Cossham Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_330,Dermatology,596,21
201910,Current Month,Y58,NHS,RVJ21,Cossham Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_340,Thoracic Medicine,188,30.7
201910,Current Month,Y58,NHS,RVJ21,Cossham Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_400,Neurology,521,31.9
201910,Current Month,Y58,NHS,RVJ21,Cossham Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_410,Rheumatology,209,31.8
201910,Current Month,Y58,NHS,RVJ21,Cossham Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_430,Geriatric Medicine,99,13.1
201910,Current Month,Y58,NHS,RVJ21,Cossham Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_502,Gynaecology,746,22.9
201910,Current Month,Y58,NHS,RVJ21,Cossham Hospital ,RVJ,NORTH BRISTOL NHS TRUST,C_999,Total,6801,24.7
201910,Current Month,Y58,NHS,RVJ21,Cossham Hospital ,RVJ,NORTH BRISTOL NHS TRUST,X01,Other,2745,22.2
201910,Current Month,Y59,NHS,R1C03,Western Community Hospital ,R1C,SOLENT NHS TRUST,C_999,Total,566,16.8
201910,Current Month,Y59,NHS,R1C03,Western Community Hospital ,R1C,SOLENT NHS TRUST,X01,Other,561,16.8
201910,Current Month,Y59,NHS,R1CD1,Adelaide Health Centre ,R1C,SOLENT NHS TRUST,C_999,Total,566,16.8
201910,Current Month,Y59,NHS,R1CD1,Adelaide Health Centre ,R1C,SOLENT NHS TRUST,X01,Other,561,16.8
201910,Current Month,Y59,NHS,R1CF2,St James Hospital ,R1C,SOLENT NHS TRUST,C_999,Total,566,16.8
201910,Current Month,Y59,NHS,R1CF2,St James Hospital ,R1C,SOLENT NHS TRUST,X01,Other,561,16.8
201910,Current Month,Y59,NHS,R1F01,St Mary's Hospital ,R1F,ISLE OF WIGHT NHS TRUST,C_100,General Surgery,438,26.7
201910,Current Month,Y59,NHS,R1F01,St Mary's Hospital ,R1F,ISLE OF WIGHT NHS TRUST,C_101,Urology,137,43.2
201910,Current Month,Y59,NHS,R1F01,St Mary's Hospital ,R1F,ISLE OF WIGHT NHS TRUST,C_110,Trauma & Orthopaedics,240,46
201910,Current Month,Y59,NHS,R1F01,St Mary's Hospital ,R1F,ISLE OF WIGHT NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",263,30
201910,Current Month,Y59,NHS,R1F01,St Mary's Hospital ,R1F,ISLE OF WIGHT NHS TRUST,C_130,Ophthalmology,505,29.9
201910,Current Month,Y59,NHS,R1F01,St Mary's Hospital ,R1F,ISLE OF WIGHT NHS TRUST,C_140,Oral Surgery,146,20.9
201910,Current Month,Y59,NHS,R1F01,St Mary's Hospital ,R1F,ISLE OF WIGHT NHS TRUST,C_301,Gastroenterology,66,36.7
201910,Current Month,Y59,NHS,R1F01,St Mary's Hospital ,R1F,ISLE OF WIGHT NHS TRUST,C_320,Cardiology,113,41.4
201910,Current Month,Y59,NHS,R1F01,St Mary's Hospital ,R1F,ISLE OF WIGHT NHS TRUST,C_330,Dermatology,434,12.7
201910,Current Month,Y59,NHS,R1F01,St Mary's Hospital ,R1F,ISLE OF WIGHT NHS TRUST,C_340,Thoracic Medicine,48,34.6
201910,Current Month,Y59,NHS,R1F01,St Mary's Hospital ,R1F,ISLE OF WIGHT NHS TRUST,C_410,Rheumatology,80,20
201910,Current Month,Y59,NHS,R1F01,St Mary's Hospital ,R1F,ISLE OF WIGHT NHS TRUST,C_430,Geriatric Medicine,26,21.7
201910,Current Month,Y59,NHS,R1F01,St Mary's Hospital ,R1F,ISLE OF WIGHT NHS TRUST,C_502,Gynaecology,219,37.7
201910,Current Month,Y59,NHS,R1F01,St Mary's Hospital ,R1F,ISLE OF WIGHT NHS TRUST,C_999,Total,3209,31.6
201910,Current Month,Y59,NHS,R1F01,St Mary's Hospital ,R1F,ISLE OF WIGHT NHS TRUST,X01,Other,494,27.2
201910,Current Month,Y59,NHS,RA201,Royal Surrey County Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery,692,22.9
201910,Current Month,Y59,NHS,RA201,Royal Surrey County Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_101,Urology,245,25.8
201910,Current Month,Y59,NHS,RA201,Royal Surrey County Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,974,25.3
201910,Current Month,Y59,NHS,RA201,Royal Surrey County Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",400,29
201910,Current Month,Y59,NHS,RA201,Royal Surrey County Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology,533,26.2
201910,Current Month,Y59,NHS,RA201,Royal Surrey County Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery,430,26.8
201910,Current Month,Y59,NHS,RA201,Royal Surrey County Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery,28,19.9
201910,Current Month,Y59,NHS,RA201,Royal Surrey County Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_300,General Medicine,118,25.1
201910,Current Month,Y59,NHS,RA201,Royal Surrey County Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology,200,34
201910,Current Month,Y59,NHS,RA201,Royal Surrey County Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology,288,32.2
201910,Current Month,Y59,NHS,RA201,Royal Surrey County Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_340,Thoracic Medicine,136,36.6
201910,Current Month,Y59,NHS,RA201,Royal Surrey County Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology,157,22.6
201910,Current Month,Y59,NHS,RA201,Royal Surrey County Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology,139,30.5
201910,Current Month,Y59,NHS,RA201,Royal Surrey County Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_430,Geriatric Medicine,22,15.9
201910,Current Month,Y59,NHS,RA201,Royal Surrey County Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology,279,23
201910,Current Month,Y59,NHS,RA201,Royal Surrey County Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_999,Total,5377,28.5
201910,Current Month,Y59,NHS,RA201,Royal Surrey County Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,X01,Other,732,39.5
201910,Current Month,Y59,NHS,RA219,Haslemere Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery,692,22.9
201910,Current Month,Y59,NHS,RA219,Haslemere Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_101,Urology,245,25.8
201910,Current Month,Y59,NHS,RA219,Haslemere Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,974,25.3
201910,Current Month,Y59,NHS,RA219,Haslemere Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",400,29
201910,Current Month,Y59,NHS,RA219,Haslemere Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology,533,26.2
201910,Current Month,Y59,NHS,RA219,Haslemere Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery,430,26.8
201910,Current Month,Y59,NHS,RA219,Haslemere Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery,28,19.9
201910,Current Month,Y59,NHS,RA219,Haslemere Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_300,General Medicine,118,25.1
201910,Current Month,Y59,NHS,RA219,Haslemere Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology,200,34
201910,Current Month,Y59,NHS,RA219,Haslemere Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology,288,32.2
201910,Current Month,Y59,NHS,RA219,Haslemere Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_340,Thoracic Medicine,136,36.6
201910,Current Month,Y59,NHS,RA219,Haslemere Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology,157,22.6
201910,Current Month,Y59,NHS,RA219,Haslemere Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology,139,30.5
201910,Current Month,Y59,NHS,RA219,Haslemere Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_430,Geriatric Medicine,22,15.9
201910,Current Month,Y59,NHS,RA219,Haslemere Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology,279,23
201910,Current Month,Y59,NHS,RA219,Haslemere Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_999,Total,5377,28.5
201910,Current Month,Y59,NHS,RA219,Haslemere Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,X01,Other,732,39.5
201910,Current Month,Y59,NHS,RA224,Milford Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery,692,22.9
201910,Current Month,Y59,NHS,RA224,Milford Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_101,Urology,245,25.8
201910,Current Month,Y59,NHS,RA224,Milford Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,974,25.3
201910,Current Month,Y59,NHS,RA224,Milford Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",400,29
201910,Current Month,Y59,NHS,RA224,Milford Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology,533,26.2
201910,Current Month,Y59,NHS,RA224,Milford Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery,430,26.8
201910,Current Month,Y59,NHS,RA224,Milford Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery,28,19.9
201910,Current Month,Y59,NHS,RA224,Milford Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_300,General Medicine,118,25.1
201910,Current Month,Y59,NHS,RA224,Milford Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology,200,34
201910,Current Month,Y59,NHS,RA224,Milford Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology,288,32.2
201910,Current Month,Y59,NHS,RA224,Milford Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_340,Thoracic Medicine,136,36.6
201910,Current Month,Y59,NHS,RA224,Milford Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology,157,22.6
201910,Current Month,Y59,NHS,RA224,Milford Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology,139,30.5
201910,Current Month,Y59,NHS,RA224,Milford Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_430,Geriatric Medicine,22,15.9
201910,Current Month,Y59,NHS,RA224,Milford Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology,279,23
201910,Current Month,Y59,NHS,RA224,Milford Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_999,Total,5377,28.5
201910,Current Month,Y59,NHS,RA224,Milford Hospital ,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,X01,Other,732,39.5
201910,Current Month,Y59,NHS,RDR1H,Salvington Lodge ,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,2498,17.4
201910,Current Month,Y59,NHS,RDR1H,Salvington Lodge ,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_300,General Medicine,265,14.8
201910,Current Month,Y59,NHS,RDR1H,Salvington Lodge ,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_410,Rheumatology,73,17.2
201910,Current Month,Y59,NHS,RDR1H,Salvington Lodge ,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_999,Total,3181,17.7
201910,Current Month,Y59,NHS,RDR1H,Salvington Lodge ,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,X01,Other,345,19.2
201910,Current Month,Y59,NHS,RDR1L,Zachary Merton Community Hospital ,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,2498,17.4
201910,Current Month,Y59,NHS,RDR1L,Zachary Merton Community Hospital ,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_300,General Medicine,265,14.8
201910,Current Month,Y59,NHS,RDR1L,Zachary Merton Community Hospital ,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_410,Rheumatology,73,17.2
201910,Current Month,Y59,NHS,RDR1L,Zachary Merton Community Hospital ,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_999,Total,3181,17.7
201910,Current Month,Y59,NHS,RDR1L,Zachary Merton Community Hospital ,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,X01,Other,345,19.2
201910,Current Month,Y59,NHS,RDR1R,Arundel and District Hospital ,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,2498,17.4
201910,Current Month,Y59,NHS,RDR1R,Arundel and District Hospital ,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,C_300,General Medicine,265,14.8
