Year,Location ID,Location Name,PLACE Trust Code,Place Trust Name,Commissioning Region,Site Code,Site Name,Organisation Type,NHS or Independent,PLACE Site Type,% Cleanliness,% Food & Hydration,"% Privacy, Dignity & Wellbeing","% Condition, Appearance & Maintainance",% Dementia Domain,% Disability Domain,CLN Actual Score,CLN Max Score,Food Actual Score,Food Max Score,Org Food Actual Score,Org Food Max Score,Ward Food Actual Score,Ward Food Max Score,PDW Actual Score,PDW Max Score,CAM Actual Score,CAM Max Score,DEM Actual Score,DEM Max Score,DIS Actual Score,DIS Max Score
2018,RQ370,Birmingham Women's Hospital ,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RQ370,BIRMINGHAM WOMEN'S HOSPITAL,ACUTE -SPECIALIST,NHS,Acute/Specialist,99.86,83.1,90.25,97.53,88.78,91.7,2075,2078,226.19,272.18,90,118.59,136.2,153.6,213,236,1026,1052,109.08,122.86,191.08,208.37
2018,RQ601,Broadgreen Hospital,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,NORTH OF ENGLAND,RQ601,BROADGREEN SITE,ACUTE -TEACHING,NHS,Acute/Specialist,100,95.7,83.45,97.09,83.93,96.78,1674,1674,379.65,396.69,108.55,118.59,271.1,278.1,240.33,288,967,996,641.97,764.86,507.48,524.37
2018,RQ617,Royal Liverpool University Hospital ,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,NORTH OF ENGLAND,RQ617,ROYAL LIVERPOOL SITE,ACUTE -TEACHING,NHS,Acute/Specialist,99.91,94.7,89.22,99.72,87.46,96.11,3263,3266,553.3,584.29,111.1,118.59,442.2,465.7,449.67,504,1769,1774,1160.41,1326.86,899.92,936.37
2018,RQ8L0,Broomfield Hospital ,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RQ8L0,BROOMFIELD HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,99.09,85.59,81.66,94.71,77.03,83,3611,3644,589.93,689.23,108.48,118.59,481.45,570.64,341.33,418,1754,1852,721.7,936.86,572.98,690.37
2018,RQ8LJ,St Peter's Hospital ,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RQ8LJ,ST. PETER'S HOSPITAL,ACUTE -MEDIUM,NHS,Community,99.82,87.88,83.9,91.12,79.98,79.3,569,570,270.86,308.22,102.13,116.59,168.72,191.63,73.83,88,359,394,147.86,184.86,146.21,184.37
2018,RQ8RR,Braintree Community Hospital ,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RQ8RR,BRAINTREE COMMUNITY HOSPITAL,ACUTE -MEDIUM,NHS,Community,99.34,0,81.49,92.22,89.82,89.77,449,452,0,0,0,0,0,0,58.67,72,308,334,203,226,158,176
2018,RQM01,Chelsea and Westminster Hospital ,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,LONDON,RQM01,CHELSEA & WESTMINSTER HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.87,95.88,92.02,96.83,88.86,87.49,3757,3762,905.5,944.39,107.43,118.59,798.06,825.8,432.5,470,1861,1922,653.01,734.86,590.03,674.37
2018,RQM91,West Middlesex Hospital ,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,LONDON,RQM91,WEST MIDDLESEX UNIVERSITY HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.86,96.5,95.47,98.91,94.08,96.27,3635,3640,435.33,451.13,113.74,118.59,321.59,332.54,418.17,438,1903,1924,990.51,1052.86,693.53,720.37
2018,RQWG0,The Princess Alexandra Hospital ,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RQWG0,PRINCESS ALEXANDRA HOSPITAL,ACUTE -SMALL,NHS,Acute/Specialist,96.47,91.87,87.71,94.67,76.06,85.79,2651,2748,332.12,361.53,105.91,118.59,226.21,242.94,317.5,362,1280,1352,487.41,640.86,396.67,462.37
2018,RQXM1,Homerton University Hospital ,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,LONDON,RQXM1,HOMERTON UNIVERSITY HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,99.34,93.34,84.07,97.68,92.62,91.1,3898,3924,498.28,533.81,115.06,118.59,383.22,415.23,267.33,318,1223,1252,608.41,656.86,413.92,454.37
2018,RQY01,Springfield University Hospital ,RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,LONDON,RQY01,SPRINGFIELD UNIVERSITY HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,98.85,95.33,97.03,95.34,93.84,97.78,2756,2788,586.05,614.73,103.18,111.1,482.87,503.63,337.67,348,1535,1610,145.89,155.47,220.05,225.05
2018,RQY08,Tolworth Hospital ,RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,LONDON,RQY08,TOLWORTH HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,97.77,94.98,92.67,90.31,91.59,96.35,657,672,205.73,216.61,105.18,111.1,100.55,105.5,92.67,100,410,454,147.89,161.47,132.05,137.05
2018,RR7EN,Queen Elizabeth Hospital ,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,NORTH OF ENGLAND,RR7EN,QUEEN ELIZABETH HOSPITAL,ACUTE -SMALL,NHS,Mixed Service,99.93,93.4,86.75,99.04,86.53,93.45,4141,4144,471.75,505.1,111.74,120.39,360.01,384.71,406,468,1864,1882,1018.11,1176.61,734.6,786.1
2018,RR801,Leeds General Infirmary ,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,NORTH OF ENGLAND,RR801,LEEDS GENERAL INFIRMARY,ACUTE -TEACHING,NHS,Acute/Specialist,99.8,92.19,87.97,97.03,76.25,88.16,5543,5554,804.09,872.2,109.89,118.59,694.2,753.61,607,690,2647,2728,837.91,1098.86,777.91,882.37
2018,RR807,Wharfedale Hospital ,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,NORTH OF ENGLAND,RR807,WHARFEDALE GENERAL HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.73,95.5,85.29,95.95,76.57,83.31,1502,1506,234.89,245.97,109.4,116.59,125.49,129.38,174,204,781,814,378.91,494.86,286.91,344.37
2018,RR813,St James's University Hospital ,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,NORTH OF ENGLAND,RR813,ST JAMES'S UNIVERSITY HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.61,96.5,89.59,98.43,91.37,88.42,4829,4848,963.98,998.92,110.55,118.59,853.43,880.34,503.5,562,2441,2480,1267.16,1386.86,820.91,928.37
2018,RR819,Chapel Allerton Hospital ,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,NORTH OF ENGLAND,RR819,CHAPEL ALLERTON HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.86,95.92,78.67,94.97,85.62,83.03,1406,1408,414.21,431.81,105.82,118.59,308.39,313.23,132.17,168,680,716,379.16,442.86,290.91,350.37
2018,RRF01,Leigh Infirmary ,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NORTH OF ENGLAND,RRF01,LEIGH INFIRMARY,ACUTE -MEDIUM,NHS,Treatment Centre without in-patient facilities,99.92,0,95.51,99.17,96.43,98.03,1227,1228,0,0,0,0,0,0,149,156,718,724,378,392,298,304
2018,RRF02,Royal Albert Edward Infirmary ,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NORTH OF ENGLAND,RRF02,ROYAL ALBERT EDWARD INFIRMARY,ACUTE -MEDIUM,NHS,Acute/Specialist,99.94,97.92,96.14,99.64,96.18,98.77,3198,3200,600.87,613.66,113.24,118.59,487.63,495.08,476.83,496,1664,1670,916.47,952.86,675.98,684.37
2018,RRF53,Wrightington Hospital ,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NORTH OF ENGLAND,RRF53,WRIGHTINGTON HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,99.95,96.81,97.35,98.94,98.43,99.16,2011,2012,253.19,261.53,113.75,118.59,139.44,142.94,257,264,1025,1036,589.47,598.86,400.98,404.37
2018,RRJ05,The Royal Orthopaedic Hospital ,RRJ,ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RRJ05,THE ROYAL ORTHOPAEDIC HOSPITAL,ACUTE -SPECIALIST,NHS,Acute/Specialist,97.47,88.57,86.67,94.32,81.53,87.51,2961,3038,418.42,472.44,108.63,118.59,309.79,353.85,286,330,1313,1392,626.87,768.86,511.41,584.37
2018,RRK15,Queen Elizabeth Hospital Birmingham ,RRK,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RRK15,QUEEN ELIZABETH HOSPITAL BIRMINGHAM,ACUTE -TEACHING,NHS,Acute/Specialist,99.74,93.91,90.59,99.47,88.29,90.03,2338,2344,854.54,909.98,105.09,118.59,749.45,791.39,335.17,370,1309,1316,692.97,784.86,477.48,530.37
2018,RRV03,University College Hospital & Elizabeth Garrett Anderson Wing ,RRV,UNIVERSITY COLLEGE LONDON NHS FOUNDATION TRUST,LONDON,RRV03,NEW UNIVERSITY COLLEGE HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.78,86.05,75.62,97.59,82.17,89.84,3137,3144,328.67,381.97,97.91,118.59,230.76,263.38,284.33,376,1456,1492,561.08,682.86,467.48,520.37
2018,RRVNQ,The National Hospital for Neurology and Neurosurgery ,RRV,UNIVERSITY COLLEGE LONDON NHS FOUNDATION TRUST,LONDON,RRVNQ,NATIONAL HOSPITAL NEUROLOGY/NEUROSURGERY,ACUTE -TEACHING,NHS,Acute/Specialist,99.87,85.54,75,97.38,77.08,83.77,3042,3046,255.25,298.4,95.22,118.59,160.03,179.82,258,344,1301,1336,563.33,730.86,383.98,458.37
2018,RRVRN,Royal National Throat Nose & Ear Hospital ,RRV,UNIVERSITY COLLEGE LONDON NHS FOUNDATION TRUST,LONDON,RRVRN,"ROYAL NATIONAL THROAT, NOSE & EAR HOSPITAL",ACUTE -TEACHING,NHS,Acute/Specialist,99.65,80.51,67.15,90.58,56.71,67.13,1130,1134,177.62,220.62,86.54,116.59,91.08,104.03,115.5,172,500,552,155.87,274.86,149.28,222.37
2018,RT182,CPFT at North Cambridgeshire Hospital ,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RT182,NORTH CAMBRIDGESHIRE HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Treatment Centre with in-patient facilities,100,90.05,91.91,97.83,0,98.69,442,442,174.43,193.71,96.13,105.24,78.3,88.47,62.5,68,270,276,0,0,95.11,96.37
2018,RT1FD,CPFT at Princess of Wales Hospital ,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RT1FD,PRINCESS OF WALES HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Acute/Specialist,100,73.65,74.04,98.55,94.48,91.08,440,440,155.29,210.84,100.79,116.59,54.51,94.25,38.5,52,272,276,136.86,144.86,115.1,126.37
2018,RT2C1,Butler Green House ,RT2,PENNINE CARE NHS FOUNDATION TRUST,NORTH OF ENGLAND,RT2C1,BUTLER GREEN,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Community,99.02,96.5,91.96,98.73,95.37,96.74,303,306,186.93,193.71,104.24,111.03,82.69,82.69,51.5,56,156,158,101.91,106.86,87.42,90.37
2018,RT301,Harefield Hospital ,RT3,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,LONDON,RT301,HAREFIELD HOSPITAL,ACUTE -SPECIALIST,NHS,Acute/Specialist,98.96,94.28,91.33,92.51,86.79,90.05,2963,2994,529.75,561.88,114.13,116.59,415.62,445.29,316,346,1358,1468,745.4,858.86,479.42,532.37
2018,RT302,Royal Brompton Hospital ,RT3,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,LONDON,RT302,ROYAL BROMPTON HOSPITAL,ACUTE -SPECIALIST,NHS,Acute/Specialist,99.53,94.2,92.59,95.56,86.98,85.18,2775,2788,463.52,492.07,111.61,116.59,351.92,375.48,350,378,1248,1306,597.4,686.86,373.42,438.37
2018,RT5PC,Rutland Memorial Hospital ,RT5,LEICESTERSHIRE PARTNERSHIP NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RT5PC,RUTLAND MEMORIAL HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Community,100,92.44,73.57,88.4,73.57,82.26,366,366,241.75,261.53,102.31,116.59,139.44,144.94,60.33,82,221,250,153.66,208.86,131.92,160.37
2018,RT5PE,Coalville Community Hospital ,RT5,LEICESTERSHIRE PARTNERSHIP NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RT5PE,COALVILLE COMMUNITY HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mixed Service,98.47,81.7,83.46,95.05,81.88,90.23,774,786,176.52,216.06,96.84,118.39,79.69,97.68,106.83,128,403,424,172.44,210.61,151.67,168.1
2018,RT5YF,Hinckley and Bosworth Community Hospital ,RT5,LEICESTERSHIRE PARTNERSHIP NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RT5YF,HINCKLEY AND BOSWORTH HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Community,99.84,91.59,80.03,86.08,81.28,90.88,633,634,237.71,259.53,98.27,116.59,139.44,142.94,92.83,116,303,352,210.41,258.86,163.92,180.37
2018,RT5YL,St Luke's Hospital ,RT5,LEICESTERSHIRE PARTNERSHIP NHS TRUST,MIDLANDS AND EAST OF ENGLAND,RT5YL,ST LUKE'S HOSPITAL,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Acute/Specialist,99.84,90.64,77.4,90.52,69.62,82.54,609,610,208.83,230.4,98.52,116.59,110.32,113.82,91.33,118,315,348,174.66,250.86,143.92,174.37
2018,RTD01,Freeman Hospital ,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,NORTH OF ENGLAND,RTD01,FREEMAN HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,100,85.66,90.08,97.56,71.38,82.94,3786,3786,574.02,670.1,100.54,118.59,473.48,551.51,407.17,452,1760,1804,675.91,946.86,519.53,626.37
2018,RTD02,Royal Victoria Infirmary ,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,NORTH OF ENGLAND,RTD02,ROYAL VICTORIA INFIRMARY,ACUTE -TEACHING,NHS,Acute/Specialist,99.93,87.88,87.61,97.63,67.48,83.7,4325,4328,663.92,755.48,111.11,118.59,552.8,636.89,464.33,530,2060,2110,625.41,926.86,589.53,704.37
2018,RTE01,Cheltenham General Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RTE01,CHELTENHAM GENERAL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,97.48,84.04,68.87,87.76,69.13,63.29,3718,3814,555.69,661.23,93.85,118.59,461.84,542.64,318.17,462,1541,1756,714.02,1032.86,434.37,686.37
2018,RTE03,Gloucestershire Royal Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RTE03,GLOUCESTER ROYAL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,96.3,83.57,73.83,90.53,69.26,72.55,3303,3430,511.93,612.54,94.17,118.59,417.76,493.95,336.67,456,1615,1784,658.58,950.86,468.93,646.37
2018,RTE27,Stroud Maternity Hospital ,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RTE27,STROUD MATERNITY HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,94.19,89.92,78.23,93.39,0,81.19,373,396,215.96,240.18,105.2,114.81,110.76,125.38,48.5,62,226,242,0,0,62.18,76.59
2018,RTF86,Northumbria Specialist Emergency Care Hospital ,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,NORTH OF ENGLAND,RTF86,NORTHUMBRIA SPECIALIST EMERGENCY CARE HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,100,98.92,98.52,99.7,96.87,99.52,2776,2776,442.54,447.38,118.59,118.59,323.95,328.79,266,270,1336,1340,556.86,574.86,412.37,414.37
2018,RTFDH,Berwick Infirmary ,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,NORTH OF ENGLAND,RTFDH,BERWICK INFIRMARY,ACUTE -LARGE,NHS,Acute/Specialist,100,97.73,87.56,96.36,96.5,92.74,902,902,265.15,271.31,114.43,118.59,150.72,152.72,124.33,142,476,494,330.86,342.86,239.61,258.37
2018,RTFDJ,Alnwick Infirmary ,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,NORTH OF ENGLAND,RTFDJ,ALNWICK INFIRMARY,ACUTE -LARGE,NHS,Acute/Specialist,100,91.21,90.39,98.56,100,96.24,1066,1066,219.08,240.18,114.93,118.59,104.14,121.6,153.67,170,546,554,370.86,370.86,275.61,286.37
2018,RTFDR,Hexham General Hospital ,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,NORTH OF ENGLAND,RTFDR,HEXHAM GENERAL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.94,97.63,95.01,98.9,96.92,95.83,1629,1630,436.79,447.38,114.62,118.59,322.17,328.79,193.83,204,898,908,502.86,518.86,356.86,372.37
2018,RTFDU,Haltwhistle War Memorial Hospital ,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,NORTH OF ENGLAND,RTFDU,HALTWHISTLE WAR MEMORIAL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,100,98.54,94.29,100,98.98,99.05,450,450,229,232.4,115.18,118.59,113.82,113.82,66,70,244,244,194.86,196.86,156.86,158.37
2018,RTFDX,Blyth Community Hospital ,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,NORTH OF ENGLAND,RTFDX,BLYTH COMMUNITY HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,100,97.7,92.37,99.71,98.27,99.17,686,686,227.05,232.4,113.23,118.59,113.82,113.82,109,118,339,340,226.86,230.86,180.86,182.37
2018,RTFED,Wansbeck General Hospital ,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,NORTH OF ENGLAND,RTFED,WANSBECK GENERAL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.81,99.25,90.85,98.88,93.91,95.56,3124,3130,331.92,334.44,117.08,118.59,214.85,215.85,425.17,468,1497,1514,956.86,1018.86,634.86,664.37
2018,RTFFS,North Tyneside General Hospital ,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,NORTH OF ENGLAND,RTFFS,NORTH TYNESIDE GENERAL HOSPITAL,ACUTE -LARGE,NHS,Acute/Specialist,99.73,99.32,96.13,99,98.31,97.02,4121,4132,583.47,587.45,114.62,118.59,468.86,468.86,546,568,2087,2108,1162.86,1182.86,764.86,788.37
2018,RTGFG,Royal Derby Hospital ,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,MIDLANDS AND EAST OF ENGLAND,RTGFG,ROYAL DERBY HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.61,85.92,92.22,98.66,78.15,89.4,5419,5440,768.85,894.86,100.52,118.59,668.34,776.27,614.17,666,2425,2458,1060.39,1356.86,863.92,966.37
2018,RTH02,Churchill Hospital ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RTH02,CHURCHILL HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,94.01,84.54,82.4,90.16,72.55,76.04,3012,3204,256.41,303.31,106.26,118.59,150.15,184.72,352.67,428,1421,1576,570.9,786.86,429.17,564.37
2018,RTH03,Nuffield Orthopaedic Centre ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RTH03,NUFFIELD ORTHOPAEDIC CENTRE,ACUTE -TEACHING,NHS,Acute/Specialist,93.94,84.75,81.84,91.75,67.7,73.82,1458,1552,345.24,407.34,108.78,118.59,236.46,288.76,155.5,190,756,824,326.9,482.86,257.17,348.37
2018,RTH05,Horton General Hospital ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RTH05,HORTON HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,95.9,90.46,65.45,83.51,69.8,71.57,1801,1878,321.85,355.78,105.33,116.59,216.52,239.19,197.67,302,795,952,345.4,494.86,273.67,382.37
2018,RTH08,John Radcliffe Hospital ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RTH08,THE JOHN RADCLIFFE HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,95.98,85.75,83.12,91.82,69.67,77.33,3824,3984,477.55,556.94,107.33,118.59,370.22,438.35,462.17,556,1807,1968,571.9,820.86,543.17,702.37
2018,RTK01,St Peter's Hospital ,RTK,ASHFORD AND ST. PETER'S HOSPITALS NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RTK01,ST PETER'S HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,99.86,96.53,83.76,89.22,73.31,83.71,3659,3664,460.83,477.38,110.48,118.59,350.34,358.79,330,394,1076,1206,575.41,784.86,433.92,518.37
2018,RTK02,Ashford Hospital ,RTK,ASHFORD AND ST. PETER'S HOSPITALS NHS FOUNDATION TRUST,SOUTH OF ENGLAND,RTK02,ASHFORD HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,99.59,95.47,84.75,90.08,73.55,80.38,980,984,229.31,240.18,108.21,118.59,121.1,121.6,100,118,436,484,215.41,292.86,173.92,216.37
2018,RTP04,East Surrey Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,SOUTH OF ENGLAND,RTP04,EAST SURREY HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,99.69,89.26,80.76,94.53,75.97,82.77,3549,3560,696.93,780.82,102.32,114.81,594.61,666.02,308.5,382,1295,1370,646.58,851.08,454.06,548.59
2018,RTR03,East Cleveland Primary Care Hospital ,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,NORTH OF ENGLAND,RTR03,EAST CLEVELAND HOSPITAL,ACUTE -TEACHING,NHS,Community,100,89.83,83.33,100,86.59,96.87,244,244,187.8,209.06,110.39,118.59,77.41,90.47,40,48,132,132,80.41,92.86,75.92,78.37
2018,RTR07,Friary Hospital ,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,NORTH OF ENGLAND,RTR07,FRIARY HOSPITAL,ACUTE -TEACHING,NHS,Community,100,91.91,91.3,100,93.2,97.93,244,244,177.84,193.5,104.43,118.59,73.41,74.91,42,46,104,104,75.36,80.86,70.87,72.37
2018,RTR18,Redcar Primary Care Hospital ,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,NORTH OF ENGLAND,RTR18,REDCAR PRIMARY CARE HOSPITAL,ACUTE -TEACHING,NHS,Community,100,91.96,84.67,94.09,84.67,89.12,716,716,185.1,201.28,110.58,118.59,74.52,82.69,84.67,100,382,406,234.41,276.86,183.92,206.37
2018,RTR45,Friarage Hospital ,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,NORTH OF ENGLAND,RTR45,FRIARAGE HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,99.67,95.79,84.41,95.95,78.55,93.07,1830,1836,220.7,230.4,115.22,118.59,105.48,111.82,234.67,278,829,864,470.41,598.86,381.92,410.37
2018,RTRAT,The James Cook University Hospital ,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,NORTH OF ENGLAND,RTRAT,JAMES COOK UNIVERSITY HOSPITAL,ACUTE -TEACHING,NHS,Acute/Specialist,98.35,85.05,89.65,96.38,85.72,91.36,3637,3698,404.29,475.34,111.16,118.59,293.13,356.76,466.17,520,1889,1960,941.91,1098.86,723.92,792.37
2018,RTX02,Royal Lancaster Infirmary ,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,NORTH OF ENGLAND,RTX02,ROYAL LANCASTER INFIRMARY,ACUTE -MEDIUM,NHS,Acute/Specialist,94.08,82.9,74.96,89.78,65.24,79.04,2145,2280,377.12,454.91,99.76,118.59,277.36,336.32,286.33,382,1248,1390,482.02,738.86,430.26,544.37
2018,RTXBU,Furness General Hospital ,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,NORTH OF ENGLAND,RTXBU,FURNESS GENERAL HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,98.15,89.67,79.51,89.53,66.18,71,2385,2430,441.21,492.03,100.71,118.59,340.5,373.45,326,410,1266,1414,470.47,710.86,365.21,514.37
2018,RTXBW,Westmorland General Hospital ,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,NORTH OF ENGLAND,RTXBW,WESTMORLAND GENERAL HOSPITAL,ACUTE -MEDIUM,NHS,Acute/Specialist,95.5,93.47,72.93,90.42,68.87,81.29,1889,1978,319.89,342.22,100.26,118.59,219.63,223.63,240.67,330,1114,1232,513.02,744.86,413.26,508.37
2018,RV312,Park Royal Centre for Mental Health ,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,LONDON,RV312,PARK ROYAL CENTRE FOR MENTAL HEALTH,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,99.59,92.91,94.9,96.02,0,81.21,2211,2220,356.69,383.89,102.68,113.05,254.01,270.84,220.17,232,1135,1182,0,0,146.99,180.99
2018,RV314,Fairlight Avenue Community Rehabilitation Unit ,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,LONDON,RV314,FAIRLIGHT AVENUE COMMUNITY REHABILITATION UNIT,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,99.64,0,95.58,97.4,0,100,277,278,0,0,0,0,0,0,61.17,64,150,154,0,0,22,22
2018,RV320,St Charles Mental Health Centre ,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,LONDON,RV320,ST CHARLES MHU,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,99.96,93.05,93.72,97.4,94.21,85.89,2231,2232,364.59,391.83,103.67,113.05,260.93,278.79,228.67,244,1163,1194,195.41,207.41,206.99,240.99
2018,RV332,South Kensington and Chelsea Mental Health Centre ,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,LONDON,RV332,SOUTH KENSINGTON & CHELSEA MHC,MENTAL HEALTH AND LEARNING DISABILITY,NHS,Mental Health Only,100,0,80.63,95.77,0,77.14,410,410,0,0,0,0,0,0,64.5,80,272,284,0,0,54,70
